Opportunity ID,Opportunity Status,Area,Opportunity Size,SalesStage,Solution Area,Has Partner,Has SSSP,SSSP Ownership,Total Resources,Is Global,PreviousDAcountBucket,CombinationIteration,incidentBucket,Avg_Resource_Experience_Bucket,GrossNWSBucket,ContractDiscount%_binned,ECIF%_binned,approvedHoursBucket,GrowthLicensingSpendBucket,AvgResourceWinRateBucket,Digital Advisory Curr Flag,Fee Type,Avg PL Experience Bucket_binned,PPG,Commercial_Active_Oppty_Count_Bucketted,MonthsSlipped_Bucketted,Owner_Win_Rate_Bucketted,Tpid_Win_Rate_Bucketted,Is Tpid Active Support Contract,PrimarySponsorBDM,ExternalStallingFlag,ClosePlanExists,Domain PreSales Indicator,Risk_Fee,POC,StandardOfferingType,Accountplankey,MACC_binned,Cloud_SE,StalledDaysBinned,Cloud_Partner,Cloud_Discount,Cloud_Partner_Size,AvgCSATScore_Binned,Consulting_Action,SA_Size,DBScore_Binned,PPG_FeeType
7-335F35IC2T,Open,United States,<50K      ,60.0,Other,1,0,0,3.0,0,0,0,0-50,<=2,0,0%,0,60-80,<0.25,0%to40%,0,Other,<2,Unknown, =0, =0, 0-20,20-40,1,1,1,No,Has Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,1,AA,0,AA
7-335F3DND57,Open,United States,>1M       ,80.0,Business Applications,1,0,0,0.0,0,0,0,0-50,<=2,10M-50M,0%,0,0,<0.25,0%to40%,0,Other,0,Biz Apps, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,0,Business Applications_>1M,0,Biz Apps _ Other
7-335FIIGQ57,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,40-60, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-335FMQIU6I,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,40-60, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-335FSBECJO,Open,United States,>1M       ,20.0,Other,1,0,0,1.0,0,0,0,200-400,<=2,0,0%,0,100<,<0.25,0%to40%,0,Other,<2,Unknown, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,1,AA,2-4,AA
7-335FTWFAIR,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-335FW3JFOB,Open,United States,>1M       ,20.0,Business Applications,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Biz Apps, =0, =0,20-40, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,0,Business Applications_>1M,0,Biz Apps _ Other
7-335FXPM4G5,Open,Latam,500k-1M   ,20.0,Security,1,0,0,0.0,0,0,0,50-100,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Azure Security, =0, =0, 0-20,20-40,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,1,Security_500k-1M,2-4,Azure Security _ Other
7-335FZUXWMX,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,40-60, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-335G2MRILB,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,40-60, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-335GRPFR2Q,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,40-60, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-335J432BGK,Open,Central and Eastern Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-335N7WR7QJ,Open,India,500k-1M   ,20.0,Applications & Infrastructure,1,0,0,4.0,0,0,0,200-400,<=2,0-2M,0%,0,20-40,<0.25,40%to60%,0,Other,<2,App Dev, =0, =0,20-40,20-40,1,1,1,No,Has Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Applications & Infrastructure_500k-1M,2-4,App Dev _ Other
7-335UGQ2Q3I,Open,India,300k-500k ,20.0,Applications & Infrastructure,1,0,0,4.0,0,0,1,100-200,<=2,0-2M,0-10%,0,80-100,<0.25,40%to60%,0,T&M,<2,App Dev, =0, =0, 0-20,20-40,1,1,1,No,Has Domain Presales,3_Mixed,0,Custom,1,2M+,No,0,Cloud_1,Cloud_0-10%,Cloud_1_300k-500k ,0,0,Applications & Infrastructure_300k-500k,0,App Dev _ T&M
7-335VOT6CW7,Open,ANZ,>1M       ,20.0,Business Applications,1,0,0,2.0,0,0,0,0-50,<=2,0-2M,0%,0,0-20,<0.25,40%to60%,0,Other,<2,Biz Apps, =0, =0,20-40,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,0,Business Applications_>1M,0,Biz Apps _ Other
7-335WIBMXJO,Open,ANZ,300k-500k ,40.0,Modern Work,1,0,1,2.0,0,0,0,50-100,<=2,0-2M,0%,0,0-20,0.25to0.75,0%to40%,0,Other,<2,MW, =0, =0,20-40,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Modern Work_300k-500k,0,MW _ Other
7-335WU6KNYQ,Open,Japan,>1M       ,20.0,Business Applications,1,0,0,0.0,0,0,0,100-200,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,Biz Apps, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,0,Business Applications_>1M,2-4,Biz Apps _ Other
7-335X7FF6C4,Open,Greater China,300k-500k ,20.0,Security,1,0,1,0.0,0,0,0,100-200,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,MW Security, =0, =0,20-40,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Security_300k-500k,2-4,MW Security _ Other
7-335X7V2HBH,Open,Japan,500k-1M   ,20.0,Applications & Infrastructure,1,0,1,0.0,0,0,0,400<,<=2,10M-50M,0%,0,0,<0.25,0%to40%,0,Other,0,Infra, =0, =0,20-40,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Applications & Infrastructure_500k-1M,2-4,Infra _ Other
7-335XAHBSDB,Open,Japan,<50K      ,20.0,Business Applications,1,0,0,0.0,0,0,0,100-200,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,Biz Apps, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,Business Applications_<50K,2-4,Biz Apps _ Other
7-335XIUL3HD,Open,ANZ,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-335YYAWXEP,Open,Western Europe,<50K      ,20.0,Other,1,0,0,0.0,0,0,0,0-50,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,20-40,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,AA,0,AA
7-335ZBP22PU,Open,Japan,500k-1M   ,20.0,Modern Work,1,0,1,0.0,0,0,0,100-200,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,MW, =0, =0,20-40,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Modern Work_500k-1M,2-4,MW _ Other
7-335ZJZOSD5,Open,India,300k-500k ,40.0,Modern Work,1,0,0,4.0,0,0,1,100-200,<=2,0-2M,<0%,0,20-40,<0.25,40%to60%,0,FF,<2,MW, =0, =0, 0-20,20-40,1,1,1,No,Has Domain Presales,1_FF,0,Custom,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Modern Work_300k-500k,2-4,MW _ FF
7-335ZKASOSN,Open,Greater China,50k-100k  ,20.0,Security,1,0,1,4.0,0,0,1,50-100,<=2,2M-10M,<0%,0,0-20,<0.25,40%to60%,0,FF,<2,Azure Security, =0, =0,20-40,20-40,1,1,1,No,Has Domain Presales,2_FF,0,Custom,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,Security_50k-100k,4+,Azure Security _ FF
7-335ZO7AZHH,Open,Western Europe,300k-500k ,80.0,Security,1,0,0,3.0,0,0-5,0,50-100,<=2,2M-10M,0%,0,20-40,<0.25,40%to60%,0,Other,<2,Azure Security, =0, =0,20-40,20-40,1,1,1,No,Has Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Security_300k-500k,2-4,Azure Security _ Other
7-335ZSG2XWH,Open,Western Europe,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-335ZTY3JBN,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-335ZX4MSE7,Open,Japan,500k-1M   ,20.0,Modern Work,1,0,1,0.0,0,0,0,400<,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,MW, =0, =0,20-40,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,1,Modern Work_500k-1M,2-4,MW _ Other
7-335ZXOWAAV,Open,MEA,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33622CKJAS,Open,MEA,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33622SL6LD,Open,UK,>1M       ,20.0,Other,1,0,1,0.0,0,0,0,0-50,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,20-40,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,0,AA,0,AA
7-3362CKXUII,Open,France,<50K      ,60.0,Security,1,0,1,2.0,0,0,0,50-100,<=2,0-2M,0%,0,60-80,<0.25,0%to40%,0,Other,<2,MW Security, =0, =0,20-40,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,1M-2M,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,Security_<50K,0,MW Security _ Other
7-3362EN5KKL,Open,UK,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3362G4TYZB,Open,Western Europe,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-3362LB4YYK,Open,Greater China,>1M       ,20.0,Data & AI,1,0,0,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,Data & AI, =0, =0, 0-20,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,0,Data & AI_>1M,2-4,Data & AI _ Other
7-3362OZQCVM,Open,Western Europe,300k-500k ,40.0,Security,1,0,0,0.0,0,0-5,0,0-50,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,Azure Security, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Security_300k-500k,2-4,Azure Security _ Other
7-33637WDFX6,Open,UK,100k-300k ,40.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,2<,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3363CVSTXM,Open,United States,300k-500k ,60.0,Business Applications,1,0,0,0.0,0,0,0,0-50,<=2,10M-50M,0%,0,0,<0.25,0%to40%,0,Other,0,Biz Apps, =0, =0,20-40,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Business Applications_300k-500k,0,Biz Apps _ Other
7-3363KL7I6V,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,60-80, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3363N4AYKM,Open,India,300k-500k ,40.0,Data & AI,1,0,0,4.0,0,0,1,0,<=2,0,0-10%,0,20-40,<0.25,0%to40%,0,T&M,<2,Data & AI, =0, =0, 0-20, 0-20,0,1,1,No,Has Domain Presales,1_Mixed,0,Custom,1,2M+,No,0,Cloud_1,Cloud_0-10%,Cloud_1_300k-500k ,0,0,Data & AI_300k-500k,0,Data & AI _ T&M
7-3363QSMQWS,Open,Western Europe,>1M       ,20.0,Business Applications,1,0,0,0.0,0,0,0,50-100,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,Biz Apps, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0-1M,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,1,Business Applications_>1M,0-2,Biz Apps _ Other
7-3363RGMXZI,Open,Western Europe,<50K      ,40.0,Security,1,0,0,0.0,0,0,0,0,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,Azure Security, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,Security_<50K,2-4,Azure Security _ Other
7-3363S2DLO5,Open,Western Europe,50k-100k  ,60.0,Business Applications,1,0,0,0.0,0,0,0,50-100,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,Biz Apps, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0-1M,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,1,Business Applications_50k-100k,0-2,Biz Apps _ Other
7-3363TIN27A,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3363V7NJWY,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3363VZAPXX,Open,MEA,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3363YEAPZI,Open,Latam,<50K      ,20.0,Data & AI,1,0,0,0.0,0,0,0,0-50,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,Data & AI, =0, =0, 0-20,20-40,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,1,Data & AI_<50K,2-4,Data & AI _ Other
7-3363ZRITRB,Open,United States,<50K      ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,AA,0,AA
7-33644GNAEF,Open,MEA,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-3364544NBC,Open,Western Europe,100k-300k ,40.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33645EYFLJ,Open,Canada,500k-1M   ,40.0,Security,1,0,1,3.0,0,0,0,50-100,<=2,0-2M,0%,0,20-40,0.75to2,0%to40%,0,Other,0,Azure Security, =0, =0,20-40,20-40,1,1,1,No,Has Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,1,Security_500k-1M,2-4,Azure Security _ Other
7-33646HOUOY,Open,United States,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-33646TTVBF,Open,Western Europe,100k-300k ,40.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33647GWB7I,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33647TRRWH,Open,United States,<50K      ,40.0,Applications & Infrastructure,1,0,0,0.0,0,0,1,100-200,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,FF,0,App Dev, =0, =0,20-40,40-60,1,1,1,No,Without Domain Presales,3_FF,0,Mixed Custom/SO/MSO,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,1,Applications & Infrastructure_<50K,2-4,App Dev _ FF
7-3364DBJI5V,Open,Latam,100k-300k ,20.0,Security,1,0,1,0.0,0,0,1,0-50,<=2,0-2M,0-10%,20%+,0,<0.25,0%to40%,0,T&M,0,Azure Security, =0, =0,20-40,60-80,1,1,1,No,Without Domain Presales,2_Mixed,0,Full MSO,1,0,Yes,0,Cloud_1,Cloud_0-10%,Cloud_1_100k-300k ,0,1,Security_100k-300k,0,Azure Security _ T&M
7-3364HB6KP2,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,60-80, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3364IMKRL2,Open,Canada,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,40-60, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3364MLH5EW,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3364V7Y3JL,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33654HSYA2,Open,United States,500k-1M   ,40.0,Security,1,0,0,2.0,0,0,1,0-50,<=2,0,0%,0,0-20,<0.25,0%to40%,0,T&M,<2,Azure Security, =0, =0, 0-20, 0-20,1,1,1,No,Has Domain Presales,3_Mixed,0,Mixed Custom/SO/MSO,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Security_500k-1M,0,Azure Security _ T&M
7-3365AM2W5J,Open,MEA,500k-1M   ,80.0,Security,1,0,0,2.0,0,0,1,0-50,<=2,2M-10M,<0%,0,0-20,<0.25,0%to40%,0,T&M,<2,MW Security, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,3_Mixed,0,Custom,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,1,Security_500k-1M,0,MW Security _ T&M
7-3365DOMCKN,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0-50,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3365JIO4LM,Open,United States,50k-100k  ,80.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-3365JYCSCY,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3365PPCNXL,Open,United States,<50K      ,20.0,Other,1,0,0,0.0,0,0,0,0-50,<=2,0,0%,0,0,0.25to0.75,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,1,AA,0,AA
7-3365XE444Y,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3366244WCO,Open,United States,500k-1M   ,20.0,Modern Work,1,0,0,1.0,0,0-5,1,100-200,<=2,10M-50M,0%,0,60-80,<0.25,0%to40%,0,T&M,<2,MW, =0, =0,20-40,20-40,1,1,1,No,Without Domain Presales,3_Mixed,0,Custom,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,1,Modern Work_500k-1M,2-4,MW _ T&M
7-33667IBMT7,Open,ANZ,500k-1M   ,80.0,Security,1,0,0,2.0,0,0,3<,0-50,<=2,0-2M,0-10%,0,20-40,0.25to0.75,0%to40%,0,Other,<2,Azure Security, =0, =0, 0-20,20-40,1,1,1,No,Has Domain Presales,3_Mixed,0,Mixed Custom/SO/MSO,1,2M+,No,0,Cloud_1,Cloud_0-10%,Cloud_1_500k-1M   ,0,0,Security_500k-1M,0,Azure Security _ Other
